,year,MSA,value,metric
73,2004,Phoenix,0.0687761815483198,cap_rate
74,2004,SanDiego,0.0598478472682301,cap_rate
75,2004,SanFrancisco,0.0610454770522014,cap_rate
76,2004,Seattle,0.0640273349508064,cap_rate
77,2004,StLouis,0.0791610882083108,cap_rate
78,2004,Tampa,0.0719551767050169,cap_rate
79,2004,WashingtonDC,0.0678373899775345,cap_rate
80,2005,Atlanta,0.06643053557135,cap_rate
81,2005,Baltimore,0.0628299123727798,cap_rate
82,2005,Boston,0.0655146109397369,cap_rate
83,2005,Chicago,0.0667107309354767,cap_rate
84,2005,Dallas,0.0687647693686038,cap_rate
85,2005,Denver,0.0596308005794719,cap_rate
86,2005,Detroit,0.0679356687522594,cap_rate
87,2005,Houston,0.0732549969542134,cap_rate
88,2005,LosAngeles,0.05606120940553,cap_rate
89,2005,Miami,0.0626197140898518,cap_rate
90,2005,Minneapolis,0.0668836944327695,cap_rate
91,2005,NewYork,0.0589976254559661,cap_rate
92,2005,Philadelphia,0.0663951093273101,cap_rate
93,2005,Phoenix,0.0617352701217534,cap_rate
94,2005,SanDiego,0.048498030756275,cap_rate
95,2005,SanFrancisco,0.052658092378579,cap_rate
96,2005,Seattle,0.059494224539241,cap_rate
97,2005,StLouis,0.0713289649469034,cap_rate
98,2005,Tampa,0.0666081501328828,cap_rate
99,2005,WashingtonDC,0.0603552499785626,cap_rate
100,2006,Atlanta,0.0642711812222101,cap_rate
101,2006,Baltimore,0.0573637403832596,cap_rate
102,2006,Boston,0.0628129267361331,cap_rate
103,2006,Chicago,0.0631987470505598,cap_rate
104,2006,Dallas,0.0674793530097211,cap_rate
105,2006,Denver,0.057326438016765,cap_rate
106,2006,Detroit,0.0688000412901342,cap_rate
107,2006,Houston,0.0708578593669736,cap_rate
108,2006,LosAngeles,0.0523475696943885,cap_rate
109,2006,Miami,0.0521672992000468,cap_rate
110,2006,Minneapolis,0.0592044826974502,cap_rate
111,2006,NewYork,0.0489547990667785,cap_rate
112,2006,Philadelphia,0.064970892193275,cap_rate
113,2006,Phoenix,0.0556620896181743,cap_rate
114,2006,SanDiego,0.0479949324494176,cap_rate
115,2006,SanFrancisco,0.0490808360615438,cap_rate
116,2006,Seattle,0.0542071910288977,cap_rate
117,2006,StLouis,0.0723970069134616,cap_rate
118,2006,Tampa,0.059145292768606,cap_rate
119,2006,WashingtonDC,0.0567847016821694,cap_rate
120,2007,Atlanta,0.06267703521627,cap_rate
121,2007,Baltimore,0.0590842439912566,cap_rate
122,2007,Boston,0.0597746991222378,cap_rate
123,2007,Chicago,0.0576937851213912,cap_rate
124,2007,Dallas,0.0695837239092791,cap_rate
125,2007,Denver,0.0562768415193337,cap_rate
126,2007,Detroit,0.0702448357107264,cap_rate
127,2007,Houston,0.0691981964608643,cap_rate
128,2007,LosAngeles,0.0523396401221742,cap_rate
129,2007,Miami,0.0603961505186064,cap_rate
130,2007,Minneapolis,0.064144609760155,cap_rate
131,2007,NewYork,0.0467644091777424,cap_rate
132,2007,Philadelphia,0.0602019197474821,cap_rate
133,2007,Phoenix,0.0549366588861883,cap_rate
134,2007,SanDiego,0.0514133712459898,cap_rate
135,2007,SanFrancisco,0.0514578263621032,cap_rate
136,2007,Seattle,0.0545145965241067,cap_rate
137,2007,StLouis,0.0716343080097434,cap_rate
138,2007,Tampa,0.0619443785696541,cap_rate
139,2007,WashingtonDC,0.0582071982710479,cap_rate
140,2008,Atlanta,0.0610247168913282,cap_rate
141,2008,Baltimore,0.0598671445436942,cap_rate
142,2008,Boston,0.0604283181588704,cap_rate
143,2008,Chicago,0.0646380661240857,cap_rate
144,2008,Dallas,0.0711356378059184,cap_rate
145,2008,Denver,0.0640025417467703,cap_rate
146,2008,Detroit,0.0821681435613416,cap_rate
147,2008,Houston,0.0684062353740294,cap_rate
148,2008,LosAngeles,0.0537785983487944,cap_rate
149,2008,Miami,0.0676314102230006,cap_rate
150,2008,Minneapolis,0.0684241803378623,cap_rate
151,2008,NewYork,0.0578504529531971,cap_rate
152,2008,Philadelphia,0.0632430016262811,cap_rate
153,2008,Phoenix,0.058706335755898,cap_rate
154,2008,SanDiego,0.0555673401439503,cap_rate
155,2008,SanFrancisco,0.0514736293912956,cap_rate
156,2008,Seattle,0.0546682398575024,cap_rate
157,2008,StLouis,0.083204122761773,cap_rate
158,2008,Tampa,0.0654160697120989,cap_rate
159,2008,WashingtonDC,0.0554981339841842,cap_rate
160,2009,Atlanta,0.0680118428711959,cap_rate
161,2009,Baltimore,0.0688409814229379,cap_rate
162,2009,Boston,0.0574390327251557,cap_rate
163,2009,Chicago,0.0694081734541975,cap_rate
164,2009,Dallas,0.0749424022515677,cap_rate
165,2009,Denver,0.0699753175880366,cap_rate
166,2009,Detroit,0.0863457881576549,cap_rate
167,2009,Houston,0.0722968887736906,cap_rate
168,2009,LosAngeles,0.0600551172649274,cap_rate
169,2009,Miami,0.0798004956134613,cap_rate
170,2009,Minneapolis,0.0654104619295062,cap_rate
171,2009,NewYork,0.0618141321405973,cap_rate
172,2009,Philadelphia,0.0687378525859505,cap_rate
173,2009,Phoenix,0.0681389090357887,cap_rate
174,2009,SanDiego,0.0614296248706252,cap_rate
175,2009,SanFrancisco,0.0445615835520207,cap_rate
176,2009,Seattle,0.0606869962305702,cap_rate
177,2009,StLouis,0.0807659511478241,cap_rate
178,2009,Tampa,0.0712102636997718,cap_rate
179,2009,WashingtonDC,0.0636101935749448,cap_rate
180,2010,Atlanta,0.0719131746314812,cap_rate
181,2010,Baltimore,0.069991144668615,cap_rate
182,2010,Boston,0.0646559703013385,cap_rate
183,2010,Chicago,0.0647999262206641,cap_rate
184,2010,Dallas,0.0684201433231831,cap_rate
185,2010,Denver,0.067178865048691,cap_rate
186,2010,Detroit,0.0971688114542705,cap_rate
187,2010,Houston,0.0733283447867823,cap_rate
188,2010,LosAngeles,0.0645932647515283,cap_rate
189,2010,Miami,0.0753189886355639,cap_rate
190,2010,Minneapolis,0.0684306363784649,cap_rate
191,2010,NewYork,0.065618282923214,cap_rate
192,2010,Philadelphia,0.0690026537449693,cap_rate
193,2010,Phoenix,0.0666713030617949,cap_rate
194,2010,SanDiego,0.0641962164504983,cap_rate
195,2010,SanFrancisco,0.0556850318135944,cap_rate
196,2010,Seattle,0.062091922967331,cap_rate
197,2010,StLouis,0.071125699072477,cap_rate
198,2010,Tampa,0.0735637605595581,cap_rate
199,2010,WashingtonDC,0.0647604046566323,cap_rate
200,2011,Atlanta,0.0673084711057975,cap_rate
201,2011,Baltimore,0.0622379411010791,cap_rate
202,2011,Boston,0.0584393935017325,cap_rate
203,2011,Chicago,0.0633670830060322,cap_rate
204,2011,Dallas,0.0647301628324006,cap_rate
205,2011,Denver,0.0588175334761537,cap_rate
206,2011,Detroit,0.0884923978008265,cap_rate
207,2011,Houston,0.0610837286269825,cap_rate
208,2011,LosAngeles,0.0585836578138033,cap_rate
209,2011,Miami,0.0703778663811169,cap_rate
210,2011,Minneapolis,0.0657382364054107,cap_rate
211,2011,NewYork,0.0558440253202628,cap_rate
212,2011,Philadelphia,0.0665182716249113,cap_rate
213,2011,Phoenix,0.0610246499718278,cap_rate
214,2011,SanDiego,0.0572674758638876,cap_rate
215,2011,SanFrancisco,0.0560347372870016,cap_rate
216,2011,Seattle,0.0577385849849888,cap_rate
217,2011,StLouis,0.0696658055649684,cap_rate
218,2011,Tampa,0.0706626888476829,cap_rate
219,2011,WashingtonDC,0.0601836054186967,cap_rate
220,2012,Atlanta,0.0645952694684125,cap_rate
221,2012,Baltimore,0.06115536979208,cap_rate
222,2012,Boston,0.0548317278034996,cap_rate
223,2012,Chicago,0.0625200223446312,cap_rate
224,2012,Dallas,0.0637564856960635,cap_rate
225,2012,Denver,0.0596715275691717,cap_rate
226,2012,Detroit,0.0801736584679092,cap_rate
227,2012,Houston,0.064478283892903,cap_rate
228,2012,LosAngeles,0.0557416798215376,cap_rate
229,2012,Miami,0.064625040433864,cap_rate
230,2012,Minneapolis,0.0625270912565277,cap_rate
231,2012,NewYork,0.0535853559202008,cap_rate
232,2012,Philadelphia,0.0631626882000219,cap_rate
233,2012,Phoenix,0.0602881391457021,cap_rate
234,2012,SanDiego,0.054753926703193,cap_rate
235,2012,SanFrancisco,0.0512827893432742,cap_rate
236,2012,Seattle,0.0530731681198932,cap_rate
237,2012,StLouis,0.0688814476684501,cap_rate
238,2012,Tampa,0.0647693513096777,cap_rate
239,2012,WashingtonDC,0.0575827414239711,cap_rate
240,2013,Atlanta,0.0636355538472178,cap_rate
241,2013,Baltimore,0.0604239882176389,cap_rate
242,2013,Boston,0.0528454392592188,cap_rate
243,2013,Chicago,0.0608135111298358,cap_rate
244,2013,Dallas,0.0636744498780576,cap_rate
245,2013,Denver,0.0597043688323248,cap_rate
246,2013,Detroit,0.0755192171496371,cap_rate
247,2013,Houston,0.0687990450727617,cap_rate
248,2013,LosAngeles,0.0536274379816218,cap_rate
249,2013,Miami,0.0549069176073236,cap_rate
250,2013,Minneapolis,0.0623822122780233,cap_rate
251,2013,NewYork,0.0495956149999764,cap_rate
252,2013,Philadelphia,0.0597104139069217,cap_rate
253,2013,Phoenix,0.0588255467629121,cap_rate
254,2013,SanDiego,0.0526374152812712,cap_rate
255,2013,SanFrancisco,0.0463638914241339,cap_rate
256,2013,Seattle,0.0513928942841887,cap_rate
257,2013,StLouis,0.0668339880353235,cap_rate
258,2013,Tampa,0.0662628314954998,cap_rate
259,2013,WashingtonDC,0.0561118942832274,cap_rate
260,2014,Atlanta,0.0644753233814782,cap_rate
261,2014,Baltimore,0.0590923623329526,cap_rate
262,2014,Boston,0.0552381506949213,cap_rate
263,2014,Chicago,0.0609042757906876,cap_rate
264,2014,Dallas,0.0630114691965487,cap_rate
265,2014,Denver,0.0582914901253644,cap_rate
266,2014,Detroit,0.077735141606494,cap_rate
267,2014,Houston,0.0667102204307126,cap_rate
268,2014,LosAngeles,0.0532398764019814,cap_rate
269,2014,Miami,0.0574738573010915,cap_rate
270,2014,Minneapolis,0.0600531040423006,cap_rate
271,2014,NewYork,0.0470131526841224,cap_rate
272,2014,Philadelphia,0.0606467060062574,cap_rate
273,2014,Phoenix,0.0594986503054048,cap_rate
274,2014,SanDiego,0.0551329641123303,cap_rate
275,2014,SanFrancisco,0.0436930300564665,cap_rate
276,2014,Seattle,0.0523522417983725,cap_rate
277,2014,StLouis,0.0675654585387969,cap_rate
278,2014,Tampa,0.0662427723028313,cap_rate
279,2014,WashingtonDC,0.0572040360368102,cap_rate
280,2015,Atlanta,0.0610918089374975,cap_rate
281,2015,Baltimore,0.0571142182420183,cap_rate
282,2015,Boston,0.05116849797869,cap_rate
283,2015,Chicago,0.0584195464011304,cap_rate
284,2015,Dallas,0.0604003298785777,cap_rate
285,2015,Denver,0.0564467120670982,cap_rate
286,2015,Detroit,0.0716772789843194,cap_rate
287,2015,Houston,0.0635104916520025,cap_rate
288,2015,LosAngeles,0.0487889146365534,cap_rate
289,2015,Miami,0.0559047240140344,cap_rate
290,2015,Minneapolis,0.0572588346559758,cap_rate
291,2015,NewYork,0.047509207092945,cap_rate
292,2015,Philadelphia,0.0589242677510003,cap_rate
293,2015,Phoenix,0.0568259172955662,cap_rate
294,2015,SanDiego,0.0495955858164156,cap_rate
295,2015,SanFrancisco,0.041623306537615,cap_rate
296,2015,Seattle,0.05053902891629,cap_rate
297,2015,StLouis,0.067551935109016,cap_rate
298,2015,Tampa,0.062030333690537,cap_rate
299,2015,WashingtonDC,0.054915287902628,cap_rate
300,2016,Atlanta,0.0594965628555384,cap_rate
301,2016,Baltimore,0.058399263194937,cap_rate
302,2016,Boston,0.0493222666525439,cap_rate
303,2016,Chicago,0.0590194356717701,cap_rate
304,2016,Dallas,0.0584613159992788,cap_rate
305,2016,Denver,0.0565903820745419,cap_rate
306,2016,Detroit,0.0705066669225012,cap_rate
307,2016,Houston,0.0626563113528082,cap_rate
308,2016,LosAngeles,0.0464981786414305,cap_rate
309,2016,Miami,0.0540608548196992,cap_rate
310,2016,Minneapolis,0.0558443581423421,cap_rate
311,2016,NewYork,0.0454965219163146,cap_rate
312,2016,Philadelphia,0.0571143452070854,cap_rate
313,2016,Phoenix,0.0566837488544783,cap_rate
314,2016,SanDiego,0.049152918999682,cap_rate
315,2016,SanFrancisco,0.0430288489715163,cap_rate
316,2016,Seattle,0.0507568665489374,cap_rate
317,2016,StLouis,0.0649906132713097,cap_rate
318,2016,Tampa,0.0588546180674258,cap_rate
319,2016,WashingtonDC,0.0538340242462667,cap_rate
320,2017,Atlanta,0.0580798791597245,cap_rate
321,2017,Baltimore,0.0586226702176129,cap_rate
322,2017,Boston,0.0515877694856883,cap_rate
323,2017,Chicago,0.0564531319364644,cap_rate
324,2017,Dallas,0.0574086580627676,cap_rate
325,2017,Denver,0.0548069222725385,cap_rate
326,2017,Detroit,0.0667672408914713,cap_rate
327,2017,Houston,0.0604406003401947,cap_rate
328,2017,LosAngeles,0.0449563694840268,cap_rate
329,2017,Miami,0.0545940274230274,cap_rate
330,2017,Minneapolis,0.0552002323011902,cap_rate
331,2017,NewYork,0.0398427377639993,cap_rate
332,2017,Philadelphia,0.0579437047932276,cap_rate
333,2017,Phoenix,0.0550336397950175,cap_rate
334,2017,SanDiego,0.048673203848176,cap_rate
335,2017,SanFrancisco,0.0439001036309478,cap_rate
336,2017,Seattle,0.049795760662196,cap_rate
337,2017,StLouis,0.0620588730494841,cap_rate
338,2017,Tampa,0.0573103890702866,cap_rate
339,2017,WashingtonDC,0.0538392425616713,cap_rate
340,2018,Atlanta,0.0568668584292372,cap_rate
341,2018,Baltimore,0.0571811846696314,cap_rate
342,2018,Boston,0.0504558796272781,cap_rate
343,2018,Chicago,0.0556093640668644,cap_rate
344,2018,Dallas,0.0551386467481597,cap_rate
345,2018,Denver,0.053311853041312,cap_rate
346,2018,Detroit,0.0646671774572409,cap_rate
347,2018,Houston,0.0560064048816438,cap_rate
348,2018,LosAngeles,0.0451293754333759,cap_rate
349,2018,Miami,0.0535303925096798,cap_rate
350,2018,Minneapolis,0.0541651405361422,cap_rate
351,2018,NewYork,0.0427707713779089,cap_rate
352,2018,Philadelphia,0.0558028329280144,cap_rate
353,2018,Phoenix,0.0529814641533626,cap_rate
354,2018,SanDiego,0.0469168232390191,cap_rate
355,2018,SanFrancisco,0.0419942688395927,cap_rate
356,2018,Seattle,0.0481835842837258,cap_rate
357,2018,StLouis,0.0625058529940917,cap_rate
358,2018,Tampa,0.0557695520667059,cap_rate
359,2018,WashingtonDC,0.0527335019221205,cap_rate
360,2019,Atlanta,0.0547015720919441,cap_rate
361,2019,Baltimore,0.0566921270670265,cap_rate
362,2019,Boston,0.0488192167757375,cap_rate
363,2019,Chicago,0.0548945722453132,cap_rate
364,2019,Dallas,0.0524782730867254,cap_rate
365,2019,Denver,0.0509839987900592,cap_rate
366,2019,Detroit,0.061630997067028,cap_rate
367,2019,Houston,0.0528466455260468,cap_rate
368,2019,LosAngeles,0.0449465136241173,cap_rate
369,2019,Miami,0.0513541891459824,cap_rate
370,2019,Minneapolis,0.0531549264746879,cap_rate
371,2019,NewYork,0.0451431710883508,cap_rate
372,2019,Philadelphia,0.055359607072792,cap_rate
373,2019,Phoenix,0.0508454432289036,cap_rate
374,2019,SanDiego,0.0470954064109187,cap_rate
375,2019,SanFrancisco,0.0393481271855697,cap_rate
376,2019,Seattle,0.0468079351748369,cap_rate
377,2019,StLouis,0.0604785717379579,cap_rate
378,2019,Tampa,0.0536538764362418,cap_rate
379,2019,WashingtonDC,0.0536793828922862,cap_rate
380,2020,Atlanta,0.0517660943006046,cap_rate
381,2020,Baltimore,0.0535181497551044,cap_rate
382,2020,Boston,0.0468996894353914,cap_rate
383,2020,Chicago,0.0523164663731506,cap_rate
384,2020,Dallas,0.0502560171427759,cap_rate
385,2020,Denver,0.0469806306247574,cap_rate
386,2020,Detroit,0.0581126442399334,cap_rate
387,2020,Houston,0.051026723673206,cap_rate
388,2020,LosAngeles,0.0444476639730419,cap_rate
389,2020,Miami,0.0483961738945727,cap_rate
390,2020,Minneapolis,0.049125380153463,cap_rate
391,2020,NewYork,0.0454328026123294,cap_rate
392,2020,Philadelphia,0.0527642154712272,cap_rate
393,2020,Phoenix,0.0487009196277454,cap_rate
394,2020,SanDiego,0.0452788880231525,cap_rate
395,2020,SanFrancisco,0.0379547562256269,cap_rate
396,2020,Seattle,0.0452163546151822,cap_rate
397,2020,StLouis,0.0582308609808368,cap_rate
398,2020,Tampa,0.0506040283609354,cap_rate
399,2020,WashingtonDC,0.0502558732221765,cap_rate
400,2021,Atlanta,0.0490032089552857,cap_rate
401,2021,Baltimore,0.0518734558313176,cap_rate
402,2021,Boston,0.0443393506919641,cap_rate
403,2021,Chicago,0.0498939749284622,cap_rate
404,2021,Dallas,0.04698923452001,cap_rate
405,2021,Denver,0.0444028308832355,cap_rate
406,2021,Detroit,0.054530669066983,cap_rate
407,2021,Houston,0.0493594031561312,cap_rate
408,2021,LosAngeles,0.0434454522264975,cap_rate
409,2021,Miami,0.046949947100472,cap_rate
410,2021,Minneapolis,0.0474990030137156,cap_rate
411,2021,NewYork,0.0458814813144291,cap_rate
412,2021,Philadelphia,0.0500226152062497,cap_rate
413,2021,Phoenix,0.0450158200694463,cap_rate
414,2021,SanDiego,0.0432278389455019,cap_rate
415,2021,SanFrancisco,0.039379704898679,cap_rate
416,2021,Seattle,0.0430930482305926,cap_rate
417,2021,StLouis,0.0542238427199542,cap_rate
418,2021,Tampa,0.0483360306355518,cap_rate
419,2021,WashingtonDC,0.0477408663762608,cap_rate
420,1917,Atlanta,15.2,cpi
421,1918,Atlanta,18.2,cpi
422,1919,Atlanta,19.85,cpi
423,1920,Atlanta,21.9,cpi
424,1921,Atlanta,18.5,cpi
425,1922,Atlanta,17.4,cpi
426,1923,Atlanta,17.575,cpi
427,1924,Atlanta,17.3,cpi
428,1925,Atlanta,18.1,cpi
429,1926,Atlanta,17.9,cpi
430,1927,Atlanta,17.65,cpi
431,1928,Atlanta,17.35,cpi
432,1929,Atlanta,17.1,cpi
433,1930,Atlanta,16.15,cpi
434,1931,Atlanta,14.4,cpi
435,1932,Atlanta,13.0,cpi
436,1933,Atlanta,12.7,cpi
437,1934,Atlanta,13.25,cpi
438,1935,Atlanta,13.5,cpi
439,1936,Atlanta,13.76,cpi
440,1937,Atlanta,14.125,cpi
441,1938,Atlanta,13.75,cpi
442,1939,Atlanta,13.625,cpi
443,1940,Atlanta,13.65,cpi
444,1941,Atlanta,14.5,cpi
445,1942,Atlanta,16.025,cpi
446,1943,Atlanta,17.075000000000003,cpi
447,1944,Atlanta,17.375,cpi
448,1945,Atlanta,17.95,cpi
449,1946,Atlanta,19.525,cpi
450,1947,Atlanta,22.375000000000004,cpi
451,1948,Atlanta,23.825,cpi
452,1949,Atlanta,23.775,cpi
453,1950,Atlanta,24.050000000000004,cpi
454,1951,Atlanta,26.425,cpi
455,1952,Atlanta,27.06,cpi
456,1953,Atlanta,27.3,cpi
457,1954,Atlanta,27.2,cpi
458,1955,Atlanta,27.125,cpi
459,1956,Atlanta,27.55,cpi
460,1957,Atlanta,28.325000000000003,cpi
461,1958,Atlanta,29.05,cpi
462,1959,Atlanta,29.200000000000003,cpi
463,1960,Atlanta,29.65,cpi
464,1961,Atlanta,29.775,cpi
465,1962,Atlanta,30.05,cpi
466,1963,Atlanta,30.3,cpi
467,1964,Atlanta,30.8,cpi
468,1965,Atlanta,31.200000000000003,cpi
469,1966,Atlanta,32.25,cpi
470,1967,Atlanta,33.25,cpi
471,1968,Atlanta,34.625,cpi
472,1969,Atlanta,36.75,cpi
473,1970,Atlanta,38.8,cpi
474,1971,Atlanta,40.5,cpi
475,1972,Atlanta,41.725,cpi
476,1973,Atlanta,44.65,cpi
477,1974,Atlanta,49.72500000000001,cpi
478,1975,Atlanta,53.925,cpi
479,1976,Atlanta,56.25,cpi
480,1977,Atlanta,59.925,cpi
481,1978,Atlanta,64.05,cpi
482,1979,Atlanta,70.83333333333333,cpi
483,1980,Atlanta,80.85000000000001,cpi
484,1981,Atlanta,90.53333333333336,cpi
485,1982,Atlanta,96.2,cpi
486,1983,Atlanta,100.06666666666666,cpi
487,1984,Atlanta,104.26666666666668,cpi
488,1985,Atlanta,109.15,cpi
489,1986,Atlanta,112.26666666666668,cpi
490,1997,Atlanta,159.4,cpi
491,1998,Atlanta,161.29999999999998,cpi
492,1999,Atlanta,165.01666666666668,cpi
493,2000,Atlanta,170.78333333333333,cpi
494,2001,Atlanta,176.35000000000002,cpi
495,2002,Atlanta,178.36666666666667,cpi
496,2003,Atlanta,180.85,cpi
497,2004,Atlanta,183.33333333333331,cpi
498,2005,Atlanta,189.16666666666663,cpi
499,2006,Atlanta,194.08333333333331,cpi
500,2007,Atlanta,200.3453333333333,cpi
501,2008,Atlanta,206.22033333333331,cpi
502,2009,Atlanta,201.14333333333332,cpi
503,2010,Atlanta,203.55466666666663,cpi
504,2011,Atlanta,209.35666666666663,cpi
505,2012,Atlanta,212.8853333333333,cpi
506,2013,Atlanta,216.47566666666668,cpi
507,2014,Atlanta,221.05566666666664,cpi
508,2015,Atlanta,221.861,cpi
509,2016,Atlanta,225.7388333333333,cpi
510,2017,Atlanta,233.2173333333333,cpi
511,2018,Atlanta,238.628,cpi
512,2019,Atlanta,243.96483333333336,cpi
513,2020,Atlanta,246.793,cpi
514,2021,Atlanta,260.9144,cpi
515,2000,Baltimore,165.88333333333333,cpi
516,2001,Baltimore,169.6,cpi
517,2002,Baltimore,171.13333333333333,cpi
518,2003,Baltimore,175.4666666666667,cpi
519,2004,Baltimore,180.3166666666667,cpi
520,2005,Baltimore,187.63333333333333,cpi
521,2006,Baltimore,196.08333333333331,cpi
522,2007,Baltimore,203.81866666666664,cpi
523,2008,Baltimore,216.43366666666665,cpi
524,2009,Baltimore,218.12983333333327,cpi
525,2010,Baltimore,220.6733333333333,cpi
526,2011,Baltimore,227.799,cpi
527,2012,Baltimore,232.4153333333333,cpi
528,2013,Baltimore,235.79550000000003,cpi
529,2014,Baltimore,240.16333333333333,cpi
530,2015,Baltimore,240.5903333333333,cpi
531,2016,Baltimore,243.83533333333332,cpi
532,2017,Baltimore,248.7232857142857,cpi
533,2018,Baltimore,253.64916666666667,cpi
534,2019,Baltimore,257.1595,cpi
535,2020,Baltimore,259.634,cpi
536,2021,Baltimore,267.279,cpi
537,1915,Boston,10.7,cpi
538,1916,Boston,12.1,cpi
539,1917,Boston,14.2,cpi
540,1918,Boston,17.3,cpi
541,1919,Boston,18.45,cpi
542,1920,Boston,20.85,cpi
543,1921,Boston,17.933333333333334,cpi
544,1922,Boston,16.975,cpi
545,1923,Boston,17.400000000000002,cpi
546,1924,Boston,17.4,cpi
547,1925,Boston,18.0,cpi
548,1926,Boston,18.15,cpi
549,1927,Boston,18.0,cpi
550,1928,Boston,17.65,cpi
551,1929,Boston,17.65,cpi
552,1930,Boston,17.15,cpi
553,1931,Boston,15.5,cpi
554,1932,Boston,13.95,cpi
555,1933,Boston,13.65,cpi
556,1934,Boston,14.15,cpi
557,1935,Boston,14.333333333333334,cpi
558,1936,Boston,14.4,cpi
559,1937,Boston,14.8,cpi
560,1938,Boston,14.275,cpi
561,1939,Boston,14.125,cpi
562,1940,Boston,14.283333333333331,cpi
563,1941,Boston,14.908333333333337,cpi
564,1942,Boston,16.5,cpi
565,1943,Boston,17.366666666666664,cpi
566,1944,Boston,17.558333333333337,cpi
567,1945,Boston,17.916666666666668,cpi
568,1946,Boston,19.38333333333333,cpi
569,1947,Boston,22.066666666666663,cpi
570,1948,Boston,23.88333333333333,cpi
571,1949,Boston,23.591666666666665,cpi
572,1950,Boston,23.9,cpi
573,1951,Boston,25.500000000000004,cpi
574,1952,Boston,26.058333333333334,cpi
575,1953,Boston,26.125,cpi
576,1954,Boston,26.225,cpi
577,1955,Boston,26.35,cpi
578,1956,Boston,27.075000000000003,cpi
579,1957,Boston,28.025,cpi
580,1958,Boston,28.925,cpi
581,1959,Boston,29.15,cpi
582,1960,Boston,29.7,cpi
